"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_02793",8.21960868995047,5.16045126479387,22.3944559748433,24.9771823628543,23.8472498105299,34.6449115003343,19.1834566348935
"SAOUHSC_02794",0,0,0,1.1893896363264,0,2.47463653573817,4.79586415872336
"SAOUHSC_02795",1.17422981285007,0,0,0,0,1.23731826786908,20.8962652630089
"SAOUHSC_02796",0,0,0,0,0,2.47463653573817,4.11074070747717
"SAOUHSC_02797",0,5.16045126479387,0,9.51511709061117,20.1784421473715,37.1195480360725,0
"SAOUHSC_02798",0,10.3209025295877,0,2.37877927265279,12.8408268210546,0,0
"SAOUHSC_02801",25.8330558827015,0,3.35916839622649,0,0,29.695638428858,13.3599072993008
"SAOUHSC_02802",17.026332286326,33.5429332211602,87.3383783018888,23.7877927265279,24.7644517263195,56.9166403219778,1.37024690249239
"SAOUHSC_02803",33.4655496662269,30.9627075887633,30.2325155660384,30.9241305444863,43.1084900421118,19.7970922859053,7.53635796370814
"SAOUHSC_02806",257.156329014165,108.369476560671,259.775689308182,216.468913811404,104.561018400016,217.768015144959,581.66981010802
"SAOUHSC_02808",50.4918819525529,5.16045126479387,13.436673584906,30.9241305444863,14.6752306526338,27.2210018931198,97.2875300769597
"SAOUHSC_02810",173.78601230181,232.220306915724,221.705114150948,237.877927265279,106.395422231595,197.970922859053,210.332899532582
"SAOUHSC_02811",0,20.6418050591755,4.47889119496865,5.94694818163198,7.3376153263169,101.460097965265,7.53635796370814
"SAOUHSC_02812",0,0,2.23944559748433,0,0,17.3224557501672,3.42561725623097
"SAOUHSC_02815",231.323273131463,227.059855650931,237.381233333339,285.453512718335,253.147728757933,282.108565074151,713.898636198535
"SAOUHSC_02816",123.881245255682,108.369476560671,395.262147955984,78.4997159975422,136.663085452652,113.833280643956,34.2561725623098
"SAOUHSC_02817",1.17422981285007,2.58022563239694,26.8733471698119,1.1893896363264,0.917201915789613,1.23731826786908,1.71280862811549
"SAOUHSC_02818",0,0,4.47889119496865,0,0,0,2.74049380498478
"SAOUHSC_02820",1.17422981285007,5.16045126479387,6.71833679245298,0,5.50321149473768,7.4239096072145,84.270184503282
"SAOUHSC_02821",0,20.6418050591755,6.71833679245298,0,3.66880766315845,2.47463653573817,27.0623763242247
"SAOUHSC_02822",146.191611699833,149.653086679022,2172.2622295598,237.877927265279,144.000700778969,567.929084951909,3103.26667241964
"SAOUHSC_02823",164.979288705434,196.097148062167,852.109049842787,104.666287996723,177.019969747395,209.106787269875,349.755521861183
"SAOUHSC_02824",0,0,13.436673584906,4.75755854530559,0,1.23731826786908,7.53635796370814
"SAOUHSC_02825",1.17422981285007,0,13.436673584906,2.37877927265279,0,9.89854614295266,0.342561725623097
"SAOUHSC_02826",0,0,0,0,3.66880766315845,9.89854614295266,0.342561725623097
"SAOUHSC_02828",372.230850673471,340.589783476396,47.0283575471709,316.377643262821,690.653042589578,219.005333412828,1824.14118894299
"SAOUHSC_02829",1112.58274767544,763.746787189493,203.789549371074,804.027394156644,1003.41889587384,546.894674398134,448.755860566258
"SAOUHSC_02830",152.649875670509,108.369476560671,82.8594871069201,26.1665719991807,20.1784421473715,30.9329566967271,105.509011491914
"SAOUHSC_02831",0,0,4.47889119496865,0,0,14.847819214429,2.74049380498478
"SAOUHSC_02834",1.17422981285007,0,3.35916839622649,0,0.917201915789613,7.4239096072145,6.50867278683885
"SAOUHSC_02836",66.3439844260288,15.4813537943816,16.7958419811325,26.1665719991807,76.1277590105378,53.2046855183706,27.0623763242247
"SAOUHSC_02837",0.587114906425034,0,0,0,1.83440383157923,19.7970922859053,0
"SAOUHSC_02839",118.010096191432,61.9254151775265,15.6761191823903,109.423846542028,60.5353264421144,51.9673672505015,38.3669132697869
"SAOUHSC_02840",15.2649875670509,0,4.47889119496865,23.7877927265279,10.0892210736857,11.1358644108217,1.02768517686929
"SAOUHSC_02841",124.468360162107,10.3209025295877,51.5072487421395,135.590418541209,58.7009226105352,37.1195480360725,17.8132097324011
"SAOUHSC_02843",7.0453788771004,10.3209025295877,26.8733471698119,11.893896363264,20.1784421473715,37.1195480360725,3.08305553060788
"SAOUHSC_02844",144.430266980558,46.4440613831449,15.6761191823903,85.6360538155005,214.625248294769,96.5108248937884,82.5573758751665
"SAOUHSC_02845",56.9501459232283,49.0242870155418,95.1764378930839,16.6514549085695,34.8536728000053,24.7463653573817,31.515678757325
"SAOUHSC_02846",14.0907577542008,10.3209025295877,3.35916839622649,2.37877927265279,11.923624905265,0,4.79586415872336
"SAOUHSC_02848",31.7042049469518,25.8022563239694,0,35.6816890897919,9.17201915789613,37.1195480360725,35.6264194648021
"SAOUHSC_02849",5707.34400535775,2732.45894470836,3841.76892248436,5189.30698329207,2666.3059692004,3911.16304473417,1071.53307774905
"SAOUHSC_02850",1067.37489988071,1393.32184149435,718.862036792469,1798.35713012551,1049.27899166332,1017.07561618839,315.15678757325
"SAOUHSC_02852",4.69691925140027,0,0,16.6514549085695,5.50321149473768,4.94927307147633,0
"SAOUHSC_02853",43.4465030754525,61.9254151775265,139.96534984277,38.0604683624447,181.605979326343,17.3224557501672,28.4326232267171
"SAOUHSC_02855",4.69691925140027,5.16045126479387,3.35916839622649,14.2726756359168,3.66880766315845,24.7463653573817,8.22148141495434
"SAOUHSC_02859",153.824105483359,77.4067689719081,0,88.0148330881533,68.790143684221,39.5941845718106,50.3565736665953
"SAOUHSC_02860",352.26894385502,185.77624553258,382.94519716982,265.233888900786,210.956440631611,235.090470895126,121.266850870577
"SAOUHSC_02861",30.5299751341017,2.58022563239694,6.71833679245298,10.7045067269376,8.25481724210651,0,8.90660486620053
"SAOUHSC_02862",2105.9811693466,1063.05296054754,375.107137578625,2114.73477338833,1663.80427524236,199.208241126922,47.9586415872336
"SAOUHSC_02864",3.5226894385502,0,13.436673584906,0,1.83440383157923,106.409371036741,1.37024690249239
"SAOUHSC_02866",9.39383850280054,10.3209025295877,57.1058627358503,24.9771823628543,20.1784421473715,27.2210018931198,35.6264194648021
"SAOUHSC_02867",4.69691925140027,10.3209025295877,5.59861399371082,3.56816890897919,10.0892210736857,25.9836836252507,0.342561725623097
"SAOUHSC_02868",11.1551832220756,0,0,2.37877927265279,0.917201915789613,2.47463653573817,0
"SAOUHSC_02869",1335.68641211695,670.858664423204,1032.38442044027,1173.92757105415,792.462455242225,788.171736632606,782.753543048778
"SAOUHSC_02871",2.93557453212517,28.3824819563663,0,22.5984030902015,20.1784421473715,23.5090470895126,2.74049380498478
"SAOUHSC_02872",70.453788771004,162.554214841007,40.3100207547179,0,9.17201915789613,7.4239096072145,50.0140119409722
"SAOUHSC_02873",3709.39197879336,5413.31337676878,2854.17341399378,6538.0748308862,4453.01530115857,2270.47902153977,7298.96268785134
"SAOUHSC_02874",18.200562099176,20.6418050591755,0,24.9771823628543,39.4396823789533,12.3731826786908,519.666137770239
"SAOUHSC_02875",23.4845962570013,56.7649639127326,58.2255855345925,19.0302341812223,16.509634484213,9.89854614295266,130.173455736777
"SAOUHSC_02876",110.377602407906,20.6418050591755,96.2961606918261,252.150602901196,117.40184522107,66.8151864649305,73.993332734589
"SAOUHSC_02877",588.876251144309,596.032121083693,221.705114150948,787.375939248074,497.12343835797,1026.97416233134,98.6577769794521
"SAOUHSC_02879",69.279558958154,175.455343002992,49.2678031446552,76.1209367248894,44.0256919579014,146.003555608552,18.4983331836473
"SAOUHSC_02880",641.129477816137,518.625352111784,96.2961606918261,706.497443977879,414.575265936905,605.048632987981,52.754505745957
"SAOUHSC_02881",206.077332155187,175.455343002992,13.436673584906,285.453512718335,179.771575494764,244.989017038078,66.799536496504
"SAOUHSC_02882",15.2649875670509,0,0,4.75755854530559,0,4.94927307147633,1.02768517686929
"SAOUHSC_02883",14.0907577542008,15.4813537943816,20.1550103773589,11.893896363264,16.509634484213,27.2210018931198,45.9032712334951
"SAOUHSC_02885",8.21960868995047,15.4813537943816,22.3944559748433,40.4392476350975,0,4.94927307147633,59.9483019840421
"SAOUHSC_02886",0,0,0,11.893896363264,0,1.23731826786908,0
"SAOUHSC_02887",891.240427953201,221.899404386137,282.170145283025,5764.97156727404,1808.72217793712,781.98514529326,1423.68653168959
"SAOUHSC_02888",3.5226894385502,0,20.1550103773589,0,5.50321149473768,0,7.53635796370814
"SAOUHSC_02889",0,5.16045126479387,22.3944559748433,4.75755854530559,0,4.94927307147633,0
"SAOUHSC_02890",0,5.16045126479387,24.6339015723276,4.75755854530559,0,4.94927307147633,0
"SAOUHSC_02891",1.17422981285007,0,6.71833679245298,21.4090134538751,5.50321149473768,14.847819214429,2.74049380498478
"SAOUHSC_02892",52.840341578253,490.242870155418,70.5425363207563,197.438679630182,371.466775894793,190.547013251839,130.173455736777
"SAOUHSC_02893",19.9619068184511,54.1847382803357,15.6761191823903,53.5225336346878,54.1149130315871,42.0688211075488,6.50867278683885
"SAOUHSC_02894",20.5490217248762,23.2220306915724,78.3805959119515,11.893896363264,10.0892210736857,16.0851374822981,1.02768517686929
"SAOUHSC_02895",31.1170900405268,51.6045126479388,188.113430188683,42.8180269077503,25.6816536421092,50.7300489826324,24.664444244863
"SAOUHSC_02897",11.7422981285007,0,33.5916839622649,0,16.509634484213,32.1702749645961,2.39793207936168
"SAOUHSC_02898",35.226894385502,0,51.5072487421395,33.3029098171391,20.1784421473715,116.307917179694,33.5710491110636
"SAOUHSC_02899",256.56921410774,141.912409781832,192.592321383652,166.514549085695,155.924325684234,227.666561287911,39.3945984466562
"SAOUHSC_02900",325.848773065894,116.110153457862,50.3875259433974,443.642334349746,542.983534147451,112.595962376087,48.9863267641029
"SAOUHSC_02901",38.7495838240522,98.0485740310836,2.23944559748433,9.51511709061117,27.5160574736884,44.543457643287,40.4222836235255
"SAOUHSC_02904",7.0453788771004,0,0,2.37877927265279,7.3376153263169,0,16.7855245555318
"SAOUHSC_02908",26.4201707891265,0,4.47889119496865,9.51511709061117,3.66880766315845,9.89854614295266,62.3462340634037
"SAOUHSC_02909",81.0218570866546,51.6045126479388,71.6622591194985,59.4694818163198,91.7201915789613,127.443781590516,70.225153752735
"SAOUHSC_02910",2.93557453212517,0,0,0,11.0064229894754,3.71195480360725,4.45330243310027
"SAOUHSC_02912",122.119900536407,0,105.253943081763,134.401028904883,73.376153263169,110.121325840348,226.090738911244
"SAOUHSC_02913",14.0907577542008,41.283610118351,78.3805959119515,53.5225336346878,23.8472498105299,96.5108248937884,36.9966663672945
"SAOUHSC_02914",0,18.0615794267786,25.7536243710698,11.893896363264,0,22.2717288216435,3.08305553060788
"SAOUHSC_02915",83.3703167123548,201.257599326961,145.563963836481,127.264691086924,146.752306526338,142.291600804944,143.190801310455
"SAOUHSC_02918",103.332223530806,51.6045126479388,87.3383783018888,53.5225336346878,107.312624147385,103.934734501003,28.4326232267171
"SAOUHSC_02919",45.7949627011526,7.74067689719081,32.4719611635227,27.3559616355071,63.2869321894833,44.543457643287,18.1557714580242
"SAOUHSC_02920",22.3103664441513,28.3824819563663,8.95778238993731,89.2042227244797,80.7137685894859,141.054282537075,33.5710491110636
"SAOUHSC_02921",1.17422981285007,10.3209025295877,29.1127927672963,11.893896363264,1.83440383157923,0,10.2768517686929
"SAOUHSC_02922",111.551832220756,0,49.2678031446552,40.4392476350975,1.83440383157923,39.5941845718106,63.0313575146499
"SAOUHSC_02923",534.861679753206,196.097148062167,517.31193301888,273.559616355071,671.391802357996,669.389182917174,393.603422740939
"SAOUHSC_02924",41.0980434497523,56.7649639127326,71.6622591194985,28.5453512718335,49.5289034526391,7.4239096072145,70.9102772039812
"SAOUHSC_02925",2.34845962570013,10.3209025295877,15.6761191823903,0,14.6752306526338,13.6105009465599,0
"SAOUHSC_02926",412.741779216799,98.0485740310836,535.227497798754,537.604115619531,271.491767073725,468.943623522382,697.455673368626
"SAOUHSC_02927",1175.99115756934,1181.7433396378,1519.46383789312,2985.36798717925,1209.7893269265,1301.65881779827,3264.61324518812
"SAOUHSC_02928",0.587114906425034,0,0,1.1893896363264,1.83440383157923,19.7970922859053,16.7855245555318
"SAOUHSC_02929",659.917154821738,828.252427999417,203.789549371074,166.514549085695,449.42893873691,624.845725273887,728.286228674705
"SAOUHSC_02930",19.3747919120261,41.283610118351,2.23944559748433,5.94694818163198,6.42041341052729,32.1702749645961,60.9759871609114
"SAOUHSC_02932",11.1551832220756,15.4813537943816,2.23944559748433,57.090702543667,22.0128459789507,4.94927307147633,29.4603084035864
"SAOUHSC_02933",6.45826397067537,0,22.3944559748433,28.5453512718335,11.0064229894754,12.3731826786908,16.1004011042856
"SAOUHSC_02935",0,0,17.9155647798746,0,5.50321149473768,0,2.05537035373859
"SAOUHSC_02936",15.2649875670509,0,0,0,0,0,0
"SAOUHSC_02937",39.3366987304772,0,15.6761191823903,16.6514549085695,11.0064229894754,12.3731826786908,30.1454318548326
"SAOUHSC_02941",38.1624689176272,25.8022563239694,67.1833679245298,24.9771823628543,60.5353264421144,51.9673672505015,60.2908637096652
"SAOUHSC_02942",222.516549535088,159.97398920861,165.71897421384,161.75699054039,314.600257115837,176.936512305279,316.869596201365
"SAOUHSC_02943",8.21960868995047,30.9627075887633,14.5563963836481,14.2726756359168,1.83440383157923,7.4239096072145,5.48098760996956
"SAOUHSC_02944",4.69691925140027,10.3209025295877,12.3169507861638,0,1.83440383157923,4.94927307147633,0
"SAOUHSC_02945",179.070046459635,85.1474458690989,8.95778238993731,128.454080723251,67.8729417684313,91.5615518223121,51.3842588434646
"SAOUHSC_02947",48.1434223268528,15.4813537943816,20.1550103773589,26.1665719991807,48.6117015368495,51.9673672505015,21.9239504398782
"SAOUHSC_02949",49.3176521397028,98.0485740310836,73.9017047169828,30.9241305444863,27.5160574736884,2.47463653573817,12.3322221224315
"SAOUHSC_02953",36.4011241983521,51.6045126479388,114.211725471701,33.3029098171391,22.0128459789507,40.8315028396797,27.0623763242247
"SAOUHSC_02954",15.2649875670509,56.7649639127326,42.5494663522022,24.9771823628543,19.2612402315819,16.0851374822981,9.24916659182363
"SAOUHSC_02955",23.4845962570013,41.283610118351,77.2608731132093,26.1665719991807,37.6052785473741,123.731826786908,16.1004011042856
"SAOUHSC_02956",5.87114906425034,87.7276715014959,48.148080345913,21.4090134538751,19.2612402315819,50.7300489826324,15.0727159274163
"SAOUHSC_02957",1.17422981285007,0,0,0,7.3376153263169,1.23731826786908,0.685123451246195
"SAOUHSC_02958",12.9165279413507,25.8022563239694,26.8733471698119,26.1665719991807,27.5160574736884,47.0180941790251,18.4983331836473
"SAOUHSC_02960",0,25.8022563239694,8.95778238993731,0,2.75160574736884,0,5.13842588434646
"SAOUHSC_02961",0,56.7649639127326,27.9930699685541,2.37877927265279,19.2612402315819,0,31.515678757325
"SAOUHSC_02962",5.87114906425034,0,26.8733471698119,16.6514549085695,5.50321149473768,7.4239096072145,5.13842588434646
"SAOUHSC_02963",64367.7556510021,4319.29770863247,839.792099056623,22768.4858081962,15829.9878646129,3699.58162092856,4442.68301960595
"SAOUHSC_02964",9.98095340922557,0,68.303090723272,19.0302341812223,17.4268364000026,29.695638428858,28.090061501094
"SAOUHSC_02965",72.2151334902791,67.0858664423204,160.120360220129,98.7193398150909,39.4396823789533,86.6122787508358,176.761850421518
"SAOUHSC_02967",35.814009291927,25.8022563239694,77.2608731132093,73.7421574522366,33.0192689684261,66.8151864649305,124.349906401184
"SAOUHSC_02968",0,0,2.23944559748433,2.37877927265279,0,0,7.53635796370814
"SAOUHSC_02969",0,0,0,7.13633781795838,0,19.7970922859053,17.8132097324011
"SAOUHSC_02971",406.283515246123,180.615794267786,176.916202201262,14.2726756359168,84.3825762526444,59.391276857716,109.619752199391
"SAOUHSC_02972",90.4156955894552,51.6045126479388,0,108.234456905702,38.5224804631637,12.3731826786908,82.8999376007896
"SAOUHSC_02973",1.17422981285007,10.3209025295877,0,0,3.66880766315845,2.47463653573817,0.685123451246195
"SAOUHSC_02974",15.2649875670509,51.6045126479388,17.9155647798746,4.75755854530559,12.8408268210546,12.3731826786908,19.1834566348935
"SAOUHSC_02975",194.922148933111,87.7276715014959,154.521746226419,206.953796720793,220.128459789507,86.6122787508358,100.028023881944
"SAOUHSC_02976",67.5182142388789,51.6045126479388,55.9861399371082,23.7877927265279,58.7009226105352,7.4239096072145,119.211480516838
"SAOUHSC_02978",83.3703167123548,108.369476560671,76.1411503144671,26.1665719991807,37.6052785473741,44.543457643287,84.9553079545282
"SAOUHSC_02979",295.905912838217,451.539485669464,267.613748899377,396.06674889669,305.428237957941,376.144753432201,844.072091935312
"SAOUHSC_02980",390.431412772647,121.270604722656,50.3875259433974,193.870510721203,261.40254600004,205.394832466268,119.896603968084
"SAOUHSC_02982",362.249897264246,239.960983812915,526.269715408817,134.401028904883,219.211257873717,381.094026503677,133.256511267385
"SAOUHSC_02983",129.752394319932,3831.63506410945,1516.10466949689,4880.0656778472,3564.24664475843,2608.26690866803,673.133790849387
"SAOUHSC_02984",65.7568695196038,1661.66530726363,662.875896855361,2004.12153720998,1243.72579781071,1169.26576313628,250.412621430484
